,names,n
398,"('AGUIRRE', 'MONRROY')",1
399,"('AGUIRRE', 'MUNOZ')",3
400,"('AGUIRRE', 'OLIVARES')",6
401,"('AGUIRRE', 'OSSANDON')",2
402,"('AGUIRRE', 'PADRON')",2
403,"('AGUIRRE', 'PINTO')",2
404,"('AGUIRRE', 'PIZARRO')",2
405,"('AGUIRRE', 'PLAZA')",1
406,"('AGUIRRE', 'PONCE')",1
407,"('AGUIRRE', 'RAMIREZ')",2
408,"('AGUIRRE', 'RAMOS')",2
409,"('AGUIRRE', 'ROBLES')",1
410,"('AGUIRRE', 'RODRIGUEZ')",1
411,"('AGUIRRE', 'ROJAS')",5
412,"('AGUIRRE', 'RUBIO')",2
413,"('AGUIRRE', 'SANTANDER')",5
414,"('AGUIRRE', 'SANTOS')",1
415,"('AGUIRRE', 'SEURA')",2
416,"('AGUIRRE', 'SILVA')",2
417,"('AGUIRRE', 'SOLA')",2
418,"('AGUIRRE', 'SOLIS')",1
419,"('AGUIRRE', 'SOTO')",2
420,"('AGUIRRE', 'TALAMILLA')",1
421,"('AGUIRRE', 'TAPIA')",2
422,"('AGUIRRE', 'TARIFENO')",1
423,"('AGUIRRE', 'TORO')",3
424,"('AGUIRRE', 'UGALDE')",1
425,"('AGUIRRE', 'VALDIVIA')",1
426,"('AGUIRRE', 'VALENCIA')",1
427,"('AGUIRRE', 'VALLEJOS')",1
428,"('AGUIRRE', 'VENEGAS')",1
429,"('AGUIRRE', 'VERA')",2
430,"('AGULLO', 'CARVAJAL')",1
431,"('AGURTO', 'ALVAREZ')",2
432,"('AGURTO', 'HENRIQUEZ')",2
433,"('AGURTO', 'SEPULVEDA')",1
434,"('AGUSTO', 'LIRA')",1
435,"('AGUSTO', 'URQUIETA')",1
436,"('AHONZO', 'FLORES')",1
437,"('AHUMADA', 'ACUNA')",1
438,"('AHUMADA', 'AHUMADA')",2
439,"('AHUMADA', 'ALDAY')",1
440,"('AHUMADA', 'ALFARO')",1
441,"('AHUMADA', 'CAMPILLAY')",1
442,"('AHUMADA', 'CARMONA')",1
443,"('AHUMADA', 'CARVAJAL')",2
444,"('AHUMADA', 'CASANGA')",3
445,"('AHUMADA', 'CASTILLO')",3
446,"('AHUMADA', 'CASTRO')",4
447,"('AHUMADA', 'CIFUENTES')",1
448,"('AHUMADA', 'CONTRERAS')",1
449,"('AHUMADA', 'CORNEJO')",1
450,"('AHUMADA', 'CORTES')",1
451,"('AHUMADA', 'DIAZ')",2
452,"('AHUMADA', 'GONZALEZ')",2
453,"('AHUMADA', 'HUERTA')",1
454,"('AHUMADA', 'LOPEZ')",1
455,"('AHUMADA', 'MACNAB')",1
456,"('AHUMADA', 'MERCADO')",1
457,"('AHUMADA', 'MOLINA')",3
458,"('AHUMADA', 'MORA')",1
459,"('AHUMADA', 'OSSANDON')",1
460,"('AHUMADA', 'PALACIOS')",1
461,"('AHUMADA', 'PISTAS')",1
462,"('AHUMADA', 'POLANCO')",2
463,"('AHUMADA', 'ROBLES')",2
464,"('AHUMADA', 'RODRIGUEZ')",1
465,"('AHUMADA', 'ROJAS')",4
466,"('AHUMADA', 'SANCHEZ')",1
467,"('AHUMADA', 'SEGOVIA')",1
468,"('AHUMADA', 'SEPULVEDA')",1
469,"('AHUMADA', 'SWANECK')",1
470,"('AHUMADA', 'TELLO')",1
471,"('AHUMADA', 'TORRES')",3
472,"('AHUMADA', 'VEAS')",1
473,"('AHUMADA', 'YANEZ')",1
474,"('AILLAPAN', 'ANCAMILLA')",1
475,"('AIQUEL', 'GUZMAN')",1
476,"('ALAMEDA', 'CARRERA')",2
477,"('ALAMOS', 'BUGUENO')",1
478,"('ALAMOS', 'CALDERON')",1
479,"('ALAMOS', 'CERECEDA')",1
480,"('ALAMOS', 'FERNANDEZ')",1
481,"('ALAMOS', 'LUCO')",1
482,"('ALAMOS', 'MARCHANT')",1
483,"('ALAMOS', 'PALMA')",2
484,"('ALAMOS', 'PIZARRO')",1
485,"('ALAMOS', 'RIVERA')",2
486,"('ALAMOS', 'VICENCIO')",1
487,"('ALANIS', 'VELIZ')",2
488,"('ALANIZ', 'ALANIZ')",1
489,"('ALANIZ', 'CAMPILLAY')",1
490,"('ALANIZ', 'DIAZ')",1
491,"('ALANIZ', 'MUNOZ')",1
492,"('ALANIZ', 'SALINAS')",1
493,"('ALAR', 'HERRERA')",1
494,"('ALARCON', 'ACUNA')",2
495,"('ALARCON', 'ADASME')",1
496,"('ALARCON', 'AGUIRRE')",1
