,names,n
475,"('AEDO', 'TORRES')",2
476,"('AEDO', 'VEGA')",1
477,"('AEDO', 'VIVAR')",2
478,"('AEDO', 'ZAPATA')",1
479,"('AESCHLIMANN', 'CARVAJAL')",1
480,"('AGERO', 'VILLAGRAN')",2
481,"('AGERO', 'VILLARROEL')",1
482,"('AGLONY', 'TERCEROS')",1
483,"('AGUAY', 'YANEZ')",1
484,"('AGUAYO', 'AEDO')",1
485,"('AGUAYO', 'ARANCIBIA')",1
486,"('AGUAYO', 'ARRIAGADA')",1
487,"('AGUAYO', 'BORQUEZ')",1
488,"('AGUAYO', 'BUSTOS')",1
489,"('AGUAYO', 'CUEVAS')",1
490,"('AGUAYO', 'FUENTES')",1
491,"('AGUAYO', 'GARRIDO')",1
492,"('AGUAYO', 'GONZALEZ')",4
493,"('AGUAYO', 'HUENCHULEO')",1
494,"('AGUAYO', 'LOPEZ')",1
495,"('AGUAYO', 'LORCA')",1
496,"('AGUAYO', 'MARCHESI')",1
497,"('AGUAYO', 'MELLADO')",1
498,"('AGUAYO', 'MILLAN')",1
499,"('AGUAYO', 'MONTES')",1
500,"('AGUAYO', 'NAVARRO')",1
501,"('AGUAYO', 'OJEDA')",1
502,"('AGUAYO', 'OLIVARES')",1
503,"('AGUAYO', 'PARRAGUEZ')",1
504,"('AGUAYO', 'POBLETE')",1
505,"('AGUAYO', 'SALDIAS')",1
506,"('AGUAYO', 'TAPIA')",1
507,"('AGUAYO', 'VIGORENA')",1
508,"('AGUAYO', 'VILLEGAS')",1
509,"('AGUERO', 'AGUERO')",1
510,"('AGUERO', 'ALARCON')",1
511,"('AGUERO', 'AYALA')",1
512,"('AGUERO', 'CALDERON')",1
513,"('AGUERO', 'FANTINI')",1
514,"('AGUERO', 'GONZALEZ')",1
515,"('AGUERO', 'HINOJOSA')",1
516,"('AGUERO', 'LUENGO')",2
517,"('AGUERO', 'PONS')",1
518,"('AGUERO', 'SILVA')",1
519,"('AGUERO', 'VILLAGRAN')",1
