,names,n
282,"('ALVARADO', 'ORTEGA')",3
283,"('ALVARADO', 'PACHECO')",1
284,"('ALVARADO', 'PAILLALEF')",1
285,"('ALVARADO', 'POBLETE')",1
286,"('ALVARADO', 'ROBLES')",1
287,"('ALVARADO', 'SANCHEZ')",1
288,"('ALVARADO', 'SILVA')",1
289,"('ALVARADO', 'VIGAR')",1
290,"('ALVARADO', 'VILDOSO')",1
291,"('ALVARADO', 'VILLCA')",1
292,"('ALVARADO', 'WELSCH')",1
293,"('ALVAREZ', 'AGUILAR')",2
294,"('ALVAREZ', 'ALBORNOZ')",1
295,"('ALVAREZ', 'ALVAREZ')",2
296,"('ALVAREZ', 'APAZ')",1
297,"('ALVAREZ', 'ARAYA')",1
298,"('ALVAREZ', 'ASENCIO')",2
299,"('ALVAREZ', 'AYALA')",1
300,"('ALVAREZ', 'BARRERA')",1
301,"('ALVAREZ', 'BASTOS')",1
302,"('ALVAREZ', 'CABRERA')",1
303,"('ALVAREZ', 'CALLE')",1
304,"('ALVAREZ', 'CANALES')",1
305,"('ALVAREZ', 'CARVAJAL')",1
306,"('ALVAREZ', 'CASTILLO')",3
307,"('ALVAREZ', 'COLLAO')",2
308,"('ALVAREZ', 'CONTRERAS')",1
309,"('ALVAREZ', 'CORTEZ')",1
310,"('ALVAREZ', 'COUSINS')",1
311,"('ALVAREZ', 'CUELLO')",1
312,"('ALVAREZ', 'DE ARCAS')",1
313,"('ALVAREZ', 'ESCALANTE')",1
314,"('ALVAREZ', 'ESPINOZA')",5
315,"('ALVAREZ', 'FLORES')",1
316,"('ALVAREZ', 'GALLARDO')",2
317,"('ALVAREZ', 'GALVEZ')",1
318,"('ALVAREZ', 'GONZALEZ')",6
319,"('ALVAREZ', 'GUERRERO')",1
320,"('ALVAREZ', 'GUTIERREZ')",2
321,"('ALVAREZ', 'HERNANDEZ')",1
322,"('ALVAREZ', 'HUANCA')",1
323,"('ALVAREZ', 'HUERTA')",1
324,"('ALVAREZ', 'HUME')",1
325,"('ALVAREZ', 'INOSTROZA')",1
326,"('ALVAREZ', 'JACHURA')",3
327,"('ALVAREZ', 'JARA')",1
328,"('ALVAREZ', 'JIMENEZ')",3
329,"('ALVAREZ', 'LOPEZ')",1
330,"('ALVAREZ', 'LOYOLA')",1
331,"('ALVAREZ', 'MAITA')",1
332,"('ALVAREZ', 'MANCILLA')",1
333,"('ALVAREZ', 'MARCA')",1
334,"('ALVAREZ', 'MC NUTT')",1
335,"('ALVAREZ', 'MORA')",1
336,"('ALVAREZ', 'ORELLANA')",1
337,"('ALVAREZ', 'OSSANDON')",1
338,"('ALVAREZ', 'PAEZ')",1
339,"('ALVAREZ', 'PENALOZA')",1
340,"('ALVAREZ', 'PIMENTEL')",1
341,"('ALVAREZ', 'QUEZADA')",1
342,"('ALVAREZ', 'RAMIREZ')",1
343,"('ALVAREZ', 'RAMOS')",3
344,"('ALVAREZ', 'ROJAS')",2
345,"('ALVAREZ', 'ROMERO')",1
346,"('ALVAREZ', 'ROMO')",1
347,"('ALVAREZ', 'TANCARA')",1
348,"('ALVAREZ', 'TOLEDO')",1
349,"('ALVAREZ', 'TRIGO')",1
350,"('ALVAREZ', 'VELIZ')",2
351,"('ALVAREZ', 'VIDAL')",1
352,"('ALVAREZ', 'VILAXA')",2
353,"('ALVAREZ', 'VILLANUEVA')",1
354,"('ALVEAR', 'ALCAINO')",1
355,"('ALVEAR', 'FARIAS')",1
356,"('ALVEAR', 'GALLARDO')",1
357,"('ALVEAR', 'TRIGO')",1
358,"('ALVINA', 'CONTRERAS')",1
359,"('ALZAMORA', 'TAPIA')",1
360,"('AMARIO', 'ECHALAR')",1
361,"('AMARIO', 'SALFATE')",1
362,"('AMAS', 'AMAS')",1
363,"('AMAS', 'ROJAS')",1
364,"('AMIGO', 'AVALOS')",1
365,"('AMIGO', 'GONZALEZ')",1
366,"('AMPUERO', 'AGUILAR')",1
367,"('AMPUERO', 'MARTINEZ')",1
368,"('AMSTEIN', 'LEUQUEN')",1
369,"('ANABALON', 'ALVAREZ')",1
370,"('ANAIS', 'MORALES')",1
371,"('ANCASE', 'CHOQUE')",1
372,"('ANCOMA', 'APAZA')",1
373,"('ANCOMA', 'HUMIRE')",1
374,"('ANDALUZ', 'SANDOVAL')",1
375,"('ANDRADE', 'GRANDA')",2
376,"('ANDRADES', 'TORRES')",1
377,"('ANDREUS', 'MOLLO')",1
378,"('ANDUEZA', 'ANDUEZA')",1
379,"('ANDUEZA', 'CRUZ')",1
380,"('ANDUEZA', 'GONZALEZ')",1
381,"('ANGEL', 'CANGANA')",1
382,"('ANGEL', 'SILVA')",2
383,"('ANGULO', 'RODRIGUEZ')",1
384,"('ANGULO', 'TELLO')",1
385,"('ANGULO', 'VERGARA')",1
386,"('ANJEL', 'BAHAMONDES')",1
387,"('ANTEQUERA', 'RODRIGUEZ')",1
388,"('ANTEZANA', 'ARREDONDO')",1
389,"('ANTEZANA', 'CANTO')",2
390,"('ANTEZANA', 'GALARCE')",1
391,"('ANTEZANA', 'GONZALEZ')",1
392,"('ANTEZANA', 'SAGUEZ')",1
393,"('ANTEZANA', 'SANTA MARIA')",1
394,"('ANTIO', 'TURRI')",1
395,"('ANTIVILO', 'DIAZ')",1
396,"('APABLAZA', 'CARTES')",1
397,"('APABLAZA', 'CASANOVA')",1
398,"('APABLAZA', 'CONTRERAS')",1
399,"('APABLAZA', 'FAUNDEZ')",1
400,"('APABLAZA', 'HUENUL')",1
401,"('APABLAZA', 'TOBAR')",1
402,"('APALA', 'VALENZUELA')",1
403,"('APARICIO', 'CARVAJAL')",1
404,"('APAS', 'MARCELO')",1
405,"('APAS', 'VASQUEZ')",1
406,"('APATA', 'CONDORI')",1
407,"('APATA', 'GALLEGOS')",1
408,"('APATA', 'RODRIGUEZ')",1
409,"('APATA', 'VILCA')",2
410,"('APAZ', 'HUANCA')",1
411,"('APAZ', 'MANLLA')",1
412,"('APAZ', 'MORALES')",1
413,"('APAZA', 'ALAVE')",1
414,"('APAZA', 'FLORES')",1
415,"('APAZA', 'MARIN')",1
416,"('APAZA', 'VASQUEZ')",1
417,"('APIOLAZA', 'BARRERA')",1
418,"('APPELGREN', 'MUNOZ')",1
419,"('AQUEVEQUE', 'HOFFENS')",1
420,"('AQUEVEQUE', 'VERGARA')",2
421,"('AQUINO', 'ALCON')",1
422,"('ARACENA', 'VERGARA')",1
423,"('ARAGON', 'VIVANCO')",1
424,"('ARAMAYO', 'BELTRAN')",1
425,"('ARAMAYO', 'CARVAJAL')",1
426,"('ARAMAYO', 'SEOANE')",2
427,"('ARAMAYO', 'TAPIA')",2
428,"('ARAMAYO', 'TICONA')",1
429,"('ARAMBARRI', 'SOTO')",1
430,"('ARANA', 'ALANOCA')",1
431,"('ARANCIBIA', 'CONTRERAS')",1
432,"('ARANCIBIA', 'CORTES')",2
433,"('ARANCIBIA', 'GALVEZ')",1
434,"('ARANCIBIA', 'GARCIA')",1
435,"('ARANCIBIA', 'GOMEZ')",1
436,"('ARANCIBIA', 'HERRADA')",2
437,"('ARANCIBIA', 'HERRERA')",1
438,"('ARANCIBIA', 'LARENAS')",1
439,"('ARANCIBIA', 'MATTAR')",1
440,"('ARANCIBIA', 'MATURANA')",1
441,"('ARANCIBIA', 'MUNOZ')",1
442,"('ARANCIBIA', 'PEREZ')",1
443,"('ARANCIBIA', 'PONCE')",1
444,"('ARANCIBIA', 'QUISPE')",1
445,"('ARANCIBIA', 'RIVEROS')",4
446,"('ARANCIBIA', 'ROJAS')",2
447,"('ARANCIBIA', 'TORRES')",1
448,"('ARANCIBIA', 'VASQUEZ')",1
449,"('ARANCIBIA', 'VIELMA')",1
450,"('ARANCIBIA', 'VILLALBA')",3
451,"('ARANCIBIA', 'ZUNIGA')",1
452,"('ARANDA', 'ARANDA')",1
453,"('ARANDA', 'VALDES')",1
454,"('ARANEDA', 'DIAZ')",1
455,"('ARANEDA', 'NAVARRO')",1
456,"('ARANEDA', 'SIERRA')",1
457,"('ARANEDA', 'VARGAS')",1
458,"('ARANGUIZ', 'CALDERON')",1
459,"('ARANGUIZ', 'VEJAR')",1
460,"('ARANIBAR', 'CALLE')",1
461,"('ARANIBAR', 'GONZALEZ')",1
462,"('ARANIBAR', 'MARTINEZ')",1
463,"('ARANIBAR', 'OPAZO')",1
464,"('ARAOS', 'FUCHSLOCHER')",1
465,"('ARAVENA', 'ALCAINO')",1
466,"('ARAVENA', 'AVARIA')",1
467,"('ARAVENA', 'CORTES')",1
468,"('ARAVENA', 'FIGUEROA')",1
469,"('ARAVENA', 'FUENTES')",1
470,"('ARAVENA', 'GUTIERREZ')",1
471,"('ARAVENA', 'JELVES')",1
472,"('ARAVENA', 'LEBLANC')",1
473,"('ARAVENA', 'MENA')",1
474,"('ARAVENA', 'MORALES')",1
475,"('ARAVENA', 'OJEDA')",1
476,"('ARAVENA', 'ORDONEZ')",1
477,"('ARAVENA', 'UNDURRAGA')",1
478,"('ARAVENA', 'VIDAL')",1
479,"('ARAVENA', 'ZAVALA')",1
480,"('ARAYA', 'AGUIRRE')",1
481,"('ARAYA', 'ALIAGA')",1
482,"('ARAYA', 'ARAVENA')",1
483,"('ARAYA', 'BANADOS')",1
484,"('ARAYA', 'BELTRAN')",1
485,"('ARAYA', 'BLANCO')",1
486,"('ARAYA', 'CACERES')",1
487,"('ARAYA', 'CAMPOS')",2
488,"('ARAYA', 'CASTILLO')",2
489,"('ARAYA', 'CASTRO')",1
490,"('ARAYA', 'CHAVEZ')",1
491,"('ARAYA', 'CHOQUE')",2
492,"('ARAYA', 'CHU HAN')",1
493,"('ARAYA', 'CISTERNAS')",1
494,"('ARAYA', 'CODOCEO')",1
495,"('ARAYA', 'CONCHA')",1
496,"('ARAYA', 'CONTRERAS')",4
497,"('ARAYA', 'CORRALES')",1
498,"('ARAYA', 'CORTES')",4
499,"('ARAYA', 'CORTEZ')",1
500,"('ARAYA', 'CRUZ')",1
501,"('ARAYA', 'CUEVAS')",1
502,"('ARAYA', 'CURAPIL')",1
503,"('ARAYA', 'DIAZ')",3
504,"('ARAYA', 'ESCUDERO')",1
505,"('ARAYA', 'FRITIS')",1
506,"('ARAYA', 'GARCES')",1
507,"('ARAYA', 'GARCIA')",1
508,"('ARAYA', 'GUERRA')",2
509,"('ARAYA', 'HERRERA')",1
510,"('ARAYA', 'HURTADO')",1
511,"('ARAYA', 'INOSTROZA')",2
512,"('ARAYA', 'ITURRIETA')",2
513,"('ARAYA', 'JIMENEZ')",1
514,"('ARAYA', 'JORQUERA')",1
515,"('ARAYA', 'LARA')",1
516,"('ARAYA', 'LAY')",1
517,"('ARAYA', 'LEDEZMA')",1
518,"('ARAYA', 'LIENQUEO')",1
519,"('ARAYA', 'LOPEZ')",3
520,"('ARAYA', 'MALLA')",1
521,"('ARAYA', 'MANCILLA')",2
522,"('ARAYA', 'MARTINEZ')",2
523,"('ARAYA', 'MATURANA')",2
524,"('ARAYA', 'MONGES')",1
525,"('ARAYA', 'MONTECINOS')",1
526,"('ARAYA', 'MUNOZ')",1
527,"('ARAYA', 'NUNEZ')",3
528,"('ARAYA', 'OLGUIN')",2
529,"('ARAYA', 'OPAZO')",1
530,"('ARAYA', 'PEREZ')",2
531,"('ARAYA', 'PINO')",2
532,"('ARAYA', 'PIZARRO')",1
533,"('ARAYA', 'POBLETE')",1
534,"('ARAYA', 'RAMOS')",2
535,"('ARAYA', 'RIVERA')",1
536,"('ARAYA', 'RODRIGUEZ')",3
537,"('ARAYA', 'ROJAS')",7
538,"('ARAYA', 'SAINES')",1
539,"('ARAYA', 'SCHULZE')",3
540,"('ARAYA', 'SEGUEL')",1
541,"('ARAYA', 'SILVA')",2
542,"('ARAYA', 'SOSA')",1
543,"('ARAYA', 'TITO')",1
544,"('ARAYA', 'TRIGO')",1
545,"('ARAYA', 'VALDECCHY')",2
546,"('ARAYA', 'VALDES')",1
547,"('ARAYA', 'VALENZUELA')",1
548,"('ARAYA', 'VARELA')",1
549,"('ARAYA', 'VARGAS')",2
550,"('ARAYA', 'VASQUEZ')",1
551,"('ARAYA', 'VEGA')",2
552,"('ARAYA', 'ZAMORA')",2
553,"('ARAYA', 'ZEPEDA')",2
554,"('ARCE', 'AVILA')",1
555,"('ARCE', 'LUZA')",1
556,"('ARCE', 'MENDOZA')",2
557,"('ARCE', 'PLAZA')",2
558,"('ARCE', 'TAPIA')",2
559,"('ARCE', 'TORRES')",1
560,"('ARCHILE', 'VALENZUELA')",1
561,"('ARCO', 'RIVAS')",2
562,"('ARCOS', 'URBINA')",1
563,"('ARDILES', 'ARDILES')",3
564,"('ARDILES', 'JEREZ')",2
565,"('ARDILES', 'PERALTA')",1
566,"('ARELLANO', 'MAMANI')",2
567,"('ARELLANO', 'MARTINEZ')",1
568,"('ARELLANO', 'MUNOZ')",1
569,"('ARELLANO', 'RODRIGUEZ')",2
570,"('ARENAS', 'CENTELLA')",1
571,"('ARENAS', 'FERNANDEZ')",1
572,"('ARENAS', 'MARDONES')",1
573,"('ARENAS', 'PIZARRO')",1
574,"('ARENAS', 'ROJAS')",1
575,"('ARENAS', 'TAPIA')",2
576,"('AREVALO', 'CABALLERO')",1
577,"('AREVALO', 'SAAVEDRA')",1
578,"('AREVALO', 'SOTO')",1
579,"('ARGANDONA', 'PACCI')",1
580,"('ARGOTE', 'RAMOS')",1
581,"('ARIAS', 'ALTINA')",1
582,"('ARIAS', 'BERNAL')",1
583,"('ARIAS', 'CASTILLO')",1
584,"('ARIAS', 'COCCIO')",1
585,"('ARIAS', 'CORTEZ')",1
586,"('ARIAS', 'GARCIA')",1
587,"('ARIAS', 'GOMEZ')",2
588,"('ARIAS', 'HUANCA')",3
589,"('ARIAS', 'MONTECINOS')",2
590,"('ARIAS', 'PEREZ')",1
591,"('ARIAS', 'RAMIREZ')",1
