,names,n
267,"('AEDO', 'CABRERA')",1
268,"('AEDO', 'CANO')",1
269,"('AEDO', 'CARO')",1
270,"('AEDO', 'CONCHA')",1
271,"('AEDO', 'CONTRERAS')",2
272,"('AEDO', 'CORREA')",1
273,"('AEDO', 'DAROCH')",1
274,"('AEDO', 'ESTRADA')",2
275,"('AEDO', 'FIGUEROA')",2
276,"('AEDO', 'FRANCO')",1
277,"('AEDO', 'GONZALEZ')",2
278,"('AEDO', 'HENRIQUEZ')",2
279,"('AEDO', 'HUENTEMILLA')",1
280,"('AEDO', 'JAQUE')",1
281,"('AEDO', 'LAGOS')",1
282,"('AEDO', 'LARA')",3
283,"('AEDO', 'LERDON')",1
284,"('AEDO', 'MARILLAN')",1
285,"('AEDO', 'MENA')",1
286,"('AEDO', 'MILLANGUIR')",1
287,"('AEDO', 'MILLAR')",1
288,"('AEDO', 'MORAN')",2
289,"('AEDO', 'MORENO')",3
290,"('AEDO', 'MOYA')",1
291,"('AEDO', 'NORAMBUENA')",1
292,"('AEDO', 'OPAZO')",1
293,"('AEDO', 'PALMA')",1
294,"('AEDO', 'PANCHILLA')",1
295,"('AEDO', 'PANTOJA')",1
296,"('AEDO', 'PENA')",1
297,"('AEDO', 'PINILLA')",1
298,"('AEDO', 'RAMOS')",1
299,"('AEDO', 'RIOS')",1
300,"('AEDO', 'RIQUELME')",2
301,"('AEDO', 'ROBERTO')",1
302,"('AEDO', 'RODRIGUEZ')",1
303,"('AEDO', 'ROMERO')",1
304,"('AEDO', 'SABUGAL')",1
305,"('AEDO', 'SAGREDO')",3
306,"('AEDO', 'SALAZAR')",2
307,"('AEDO', 'SAN MARTIN')",1
308,"('AEDO', 'SANCHEZ')",3
309,"('AEDO', 'SEPULVEDA')",3
310,"('AEDO', 'SOBARZO')",2
311,"('AEDO', 'SUSPERREGUY')",1
312,"('AEDO', 'TOLOSA')",1
313,"('AEDO', 'TORRES')",5
314,"('AEDO', 'VILLAGRAN')",1
315,"('AEDO', 'YANEZ')",1
316,"('AEDO', 'ZAMBRANO')",1
317,"('AESCHLIMANN', 'CHABOUTY')",2
318,"('AFFELD', 'NAVARRETE')",1
319,"('AFFELD', 'PEREZ')",1
320,"('AFFELD', 'RUEDLINGER')",2
321,"('AFFELD', 'SOTO')",1
322,"('AGERO', 'CORONADO')",1
323,"('AGONI', 'CALDERON')",1
324,"('AGOUBORDE', 'MANOSALVA')",1
325,"('AGRAM', 'HENRIQUEZ')",1
326,"('AGREDA', 'LANDAETA')",1
