,names,n
561,"('ALVEAL', 'DELGADO')",1
562,"('ALVEAL', 'MAUTZ')",1
563,"('ALVEAL', 'MENDEZ')",2
564,"('ALVEAL', 'MUNOZ')",1
565,"('ALVEAL', 'SILVA')",1
566,"('ALVEAR', 'RIOS')",1
567,"('ALVES', 'RAMIREZ')",1
568,"('ALVES', 'REYES')",3
569,"('ALVES', 'RUIZ')",1
570,"('ALVIAL', 'RIQUELME')",1
571,"('ALVINA', 'DIAZ')",1
572,"('AMADE', 'LEIVA')",1
573,"('AMARO', 'RIVERA')",1
574,"('AMAYA', 'CERON')",1
575,"('AMESTICA', 'AMESTICA')",1
576,"('AMESTICA', 'LABBE')",2
577,"('AMESTICA', 'MUNOZ')",1
578,"('AMESTOY', 'KLENNER')",1
579,"('AMIGO', 'GALLEGUILLOS')",2
580,"('AMIGO', 'SANCHEZ')",1
581,"('AMO', 'MONTECINOS')",1
582,"('AMOLEF', 'DELGADO')",1
583,"('AMOYADO', 'VERGARA')",2
584,"('AMOYAO', 'IMILMAQUI')",2
585,"('AMOYAO', 'MENDOZA')",1
586,"('AMPUERO', 'BRAVO')",1
587,"('AMPUERO', 'CUMIAN')",1
588,"('AMPUERO', 'DEL RIO')",1
589,"('AMPUERO', 'ESPINOSA')",1
590,"('AMPUERO', 'MUNOZ')",3
591,"('AMPUERO', 'PEREZ')",5
592,"('AMPUERO', 'SOTO')",2
593,"('AMPUERO', 'ULLOA')",1
594,"('AMPUERO', 'VIDAL')",1
595,"('ANABALON', 'GUTIERREZ')",3
596,"('ANABALON', 'NAVARRETE')",1
597,"('ANABALON', 'VARGAS')",1
598,"('ANAIS', 'VARGAS')",1
599,"('ANANIAS', 'OGAZ')",1
600,"('ANASCO', 'ALVAREZ')",1
601,"('ANAZCO', 'AGUILAR')",1
602,"('ANAZCO', 'BONET')",1
603,"('ANAZCO', 'MEZA')",1
604,"('ANAZCO', 'NIETO')",1
605,"('ANCACURA', 'CATALAN')",1
606,"('ANCACURA', 'NAVARRO')",1
607,"('ANCACURA', 'PAFIAN')",2
608,"('ANCALAF', 'SOTO')",2
609,"('ANCAN', 'MEZA')",1
610,"('ANCAPI', 'CATALAN')",1
611,"('ANCATRIPAY', 'ANCATRIPAY')",2
612,"('ANCHEO', 'LEHUEI')",1
613,"('ANCHIMIL', 'ANTILLANCA')",2
614,"('ANDAUR', 'LEFNO')",1
615,"('ANDAUR', 'PEREZ')",1
