,names,n
530,"('AGURTO', 'GONZALEZ')",2
531,"('AGURTO', 'GUTIERREZ')",3
532,"('AGURTO', 'HERNANDEZ')",1
533,"('AGURTO', 'LAGOS')",1
534,"('AGURTO', 'LANDERO')",2
535,"('AGURTO', 'MARTINEZ')",2
536,"('AGURTO', 'MASIAS')",2
537,"('AGURTO', 'MENA')",1
538,"('AGURTO', 'MOLINA')",1
539,"('AGURTO', 'MONDACA')",1
540,"('AGURTO', 'MONROY')",1
541,"('AGURTO', 'MUNOZ')",1
542,"('AGURTO', 'NINO')",1
543,"('AGURTO', 'ORTIZ')",1
544,"('AGURTO', 'PAVEZ')",2
545,"('AGURTO', 'PENAILILLO')",1
546,"('AGURTO', 'PLACENCIA')",1
547,"('AGURTO', 'RETAMAL')",2
548,"('AGURTO', 'SALAZAR')",3
549,"('AGURTO', 'SEPULVEDA')",1
550,"('AGURTO', 'VALDES')",1
551,"('AGURTO', 'VALENZUELA')",2
552,"('AGURTO', 'VARGAS')",1
553,"('AGURTO', 'VASQUEZ')",3
554,"('AGURTO', 'VILLAGRA')",1
555,"('AGURTO', 'VILLANUEVA')",1
556,"('AGURTO', 'YANEZ')",1
557,"('AGUSTO', 'AMIGO')",1
558,"('AGUSTO', 'ARAVENA')",1
559,"('AGUSTO', 'BRAVO')",1
560,"('AGUSTO', 'GONZALEZ')",3
561,"('AGUSTO', 'NUNEZ')",2
562,"('AGUSTO', 'VALDES')",1
563,"('AHUMADA', 'AGUILERA')",1
564,"('AHUMADA', 'AHUMADA')",5
565,"('AHUMADA', 'BARRERA')",1
566,"('AHUMADA', 'BELTRAN')",1
567,"('AHUMADA', 'BRAVO')",1
568,"('AHUMADA', 'CABELLO')",2
569,"('AHUMADA', 'CANDIA')",1
570,"('AHUMADA', 'CARO')",2
571,"('AHUMADA', 'CHAVEZ')",1
572,"('AHUMADA', 'CORNEJO')",2
573,"('AHUMADA', 'DIAZ')",4
574,"('AHUMADA', 'FARIAS')",2
575,"('AHUMADA', 'GARRIDO')",2
576,"('AHUMADA', 'GIDI')",1
577,"('AHUMADA', 'GONZALEZ')",5
578,"('AHUMADA', 'HELQUI')",1
579,"('AHUMADA', 'LOPEZ')",1
580,"('AHUMADA', 'MANSO')",2
581,"('AHUMADA', 'MILLACURA')",1
582,"('AHUMADA', 'MIRA')",1
583,"('AHUMADA', 'MUNOZ')",2
584,"('AHUMADA', 'PARRAGUEZ')",1
585,"('AHUMADA', 'PIZARRO')",1
586,"('AHUMADA', 'QUINTANA')",2
587,"('AHUMADA', 'RAMIREZ')",4
588,"('AHUMADA', 'RAMOS')",1
589,"('AHUMADA', 'RIVERA')",1
590,"('AHUMADA', 'ROJAS')",3
591,"('AHUMADA', 'SALAZAR')",2
592,"('AHUMADA', 'TERRAZAS')",1
593,"('AHUMADA', 'VALDES')",1
594,"('AHUMADA', 'VILLARROEL')",2
595,"('AINARDI', 'RUIZ TAGLE')",1
596,"('ALADRO', 'AREVALO')",1
597,"('ALAMO', 'DE ZERPA')",1
598,"('ALARCON', 'AHUMADA')",1
599,"('ALARCON', 'ALARCON')",5
600,"('ALARCON', 'ALBORNOZ')",1
601,"('ALARCON', 'ALCANTAR')",1
602,"('ALARCON', 'AMAYA')",1
603,"('ALARCON', 'AMIGO')",3
604,"('ALARCON', 'ANTUNEZ')",1
605,"('ALARCON', 'ARANEDA')",1
606,"('ALARCON', 'ARAVENA')",9
607,"('ALARCON', 'ARAYA')",3
608,"('ALARCON', 'ARELLANO')",1
609,"('ALARCON', 'AVENDANO')",1
610,"('ALARCON', 'AVILA')",4
611,"('ALARCON', 'AZOCAR')",1
612,"('ALARCON', 'BADILLA')",1
613,"('ALARCON', 'BAHAMONDES')",1
614,"('ALARCON', 'BAHAMONDEZ')",1
615,"('ALARCON', 'BEROIZA')",1
616,"('ALARCON', 'BURGOS')",2
617,"('ALARCON', 'BUSTOS')",2
618,"('ALARCON', 'CACERES')",5
619,"('ALARCON', 'CANALES')",1
620,"('ALARCON', 'CANCINO')",1
621,"('ALARCON', 'CANDIA')",1
622,"('ALARCON', 'CARDENAS')",1
623,"('ALARCON', 'CARRILLO')",1
624,"('ALARCON', 'CASTRO')",3
625,"('ALARCON', 'CERDA')",3
