,names,n
412,"('AESCHLIMANN', 'RINGELE')",1
413,"('AFANDI', 'CUEVAS')",1
414,"('AFANDI', 'ZAMORANO')",1
415,"('AGLIATI', 'MARCHANT')",1
416,"('AGUAYO', 'ESPINOZA')",1
417,"('AGUAYO', 'GUTIERREZ')",1
418,"('AGUAYO', 'MORALES')",2
419,"('AGUAYO', 'PENA')",1
420,"('AGUAYO', 'POLANCO')",1
421,"('AGUAYO', 'SAN JUAN')",1
422,"('AGUAYO', 'TAPIA')",2
423,"('AGUAYO', 'ZAMORA')",1
424,"('AGUERO', 'GUTIERREZ')",1
425,"('AGUERO', 'RIQUIEROS')",1
426,"('AGUERO', 'SILVA')",1
427,"('AGUERREBERE', 'JARAMILLO')",1
428,"('AGUILA', 'AGUILA')",1
429,"('AGUILA', 'BAIER')",1
430,"('AGUILA', 'BRAVO')",1
431,"('AGUILA', 'CORTESMONROY')",1
432,"('AGUILA', 'ESPINOZA')",1
433,"('AGUILA', 'HERRERA')",1
434,"('AGUILAR', 'AGUILERA')",2
435,"('AGUILAR', 'AROCABERNARDITA')",1
436,"('AGUILAR', 'CORDOVA')",1
437,"('AGUILAR', 'FERNANDEZ')",1
438,"('AGUILAR', 'GAJARDO')",1
439,"('AGUILAR', 'GALAZ')",1
440,"('AGUILAR', 'LOYOLA')",1
441,"('AGUILAR', 'NUNEZ')",1
442,"('AGUILAR', 'RUIZ')",1
443,"('AGUILAR', 'SAEZ')",1
444,"('AGUILAR', 'SANHUEZA')",1
445,"('AGUILAR', 'TEJO')",1
446,"('AGUILAR', 'TOLEDO')",1
447,"('AGUILAR', 'TORRES')",1
448,"('AGUILAR', 'VELIZ')",1
449,"('AGUILAR', 'ZAMORANO')",1
450,"('AGUILAR', 'ZUNIAPAMELA')",1
451,"('AGUILERA', 'AGUAYO')",1
452,"('AGUILERA', 'AGUILERA')",2
453,"('AGUILERA', 'ALBURQUENQUE')",1
454,"('AGUILERA', 'ARCE')",3
455,"('AGUILERA', 'ARRIAGADA')",2
456,"('AGUILERA', 'AVALOS')",1
457,"('AGUILERA', 'BERRIOS')",1
458,"('AGUILERA', 'BOSSARDT')",1
459,"('AGUILERA', 'BUSTAMANTE')",2
460,"('AGUILERA', 'CANTILLANA')",1
461,"('AGUILERA', 'CARRASCO')",1
462,"('AGUILERA', 'CARRIEL')",1
463,"('AGUILERA', 'CONSTANZO')",1
464,"('AGUILERA', 'CORDERO')",4
465,"('AGUILERA', 'CORNEJO')",2
466,"('AGUILERA', 'CORTES')",2
467,"('AGUILERA', 'DELGADO')",2
468,"('AGUILERA', 'DIAZ')",5
469,"('AGUILERA', 'DONOSO')",1
470,"('AGUILERA', 'ELIZONDO')",1
471,"('AGUILERA', 'ESCOBAR')",1
472,"('AGUILERA', 'FARIAS')",1
473,"('AGUILERA', 'FUENTEALBA')",1
474,"('AGUILERA', 'GALARCE')",1
475,"('AGUILERA', 'GALVEZ')",2
476,"('AGUILERA', 'GODOY')",1
477,"('AGUILERA', 'GONZALEZ')",5
478,"('AGUILERA', 'GUAJARDO')",1
479,"('AGUILERA', 'HENRIQUEZ')",1
