,names,n
406,"('AGUILANTE', 'VELASQUEZ')",1
407,"('AGUILAR', 'ABELLO')",1
408,"('AGUILAR', 'AGUILAR')",21
409,"('AGUILAR', 'ALARCON')",1
410,"('AGUILAR', 'ALDERETE')",1
411,"('AGUILAR', 'ALTAMIRANO')",1
412,"('AGUILAR', 'ALVARADO')",12
413,"('AGUILAR', 'ALVAREZ')",4
414,"('AGUILAR', 'ANDRADE')",4
415,"('AGUILAR', 'ANTIMAN')",2
416,"('AGUILAR', 'AROS')",1
417,"('AGUILAR', 'ARRIAGADA')",2
418,"('AGUILAR', 'ARTEAGA')",2
419,"('AGUILAR', 'ASENCIO')",2
420,"('AGUILAR', 'ATENAS')",1
421,"('AGUILAR', 'AVILA')",1
422,"('AGUILAR', 'AZOCAR')",1
423,"('AGUILAR', 'BACHLER')",2
424,"('AGUILAR', 'BAHAMONDE')",7
425,"('AGUILAR', 'BARRIA')",9
426,"('AGUILAR', 'BARRIENTOS')",11
427,"('AGUILAR', 'BORQUEZ')",2
428,"('AGUILAR', 'CADIN')",1
429,"('AGUILAR', 'CAILEO')",1
430,"('AGUILAR', 'CANCINO')",1
431,"('AGUILAR', 'CANIO')",1
432,"('AGUILAR', 'CANIPANE')",1
433,"('AGUILAR', 'CARCAMO')",8
434,"('AGUILAR', 'CARDENAS')",13
435,"('AGUILAR', 'CARMONA')",1
436,"('AGUILAR', 'CARO')",2
437,"('AGUILAR', 'CARRASCO')",2
438,"('AGUILAR', 'CATILICAN')",1
439,"('AGUILAR', 'CHACON')",1
440,"('AGUILAR', 'CHIGUAY')",1
441,"('AGUILAR', 'CIFUENTES')",2
442,"('AGUILAR', 'CONTRERAS')",4
443,"('AGUILAR', 'CORTES')",1
444,"('AGUILAR', 'CUBILLOS')",1
445,"('AGUILAR', 'DIAZ')",9
446,"('AGUILAR', 'ELGUETA')",3
447,"('AGUILAR', 'ESPINOZA')",1
448,"('AGUILAR', 'FERNANDEZ')",3
449,"('AGUILAR', 'GALLARDO')",17
450,"('AGUILAR', 'GODOY')",1
451,"('AGUILAR', 'GOMEZ')",6
452,"('AGUILAR', 'GONZALEZ')",12
453,"('AGUILAR', 'GUINEO')",1
454,"('AGUILAR', 'GUTIERREZ')",1
455,"('AGUILAR', 'HARO')",2
456,"('AGUILAR', 'HERNADEZ')",3
457,"('AGUILAR', 'HERNANDEZ')",9
458,"('AGUILAR', 'HERRERA')",1
459,"('AGUILAR', 'HIDALGO')",2
460,"('AGUILAR', 'HUENCHULLANCA')",1
461,"('AGUILAR', 'IGOR')",4
462,"('AGUILAR', 'JHONSON')",1
463,"('AGUILAR', 'LATORRE')",1
464,"('AGUILAR', 'LLANQUIN')",1
465,"('AGUILAR', 'LONCOMILLA')",1
466,"('AGUILAR', 'LONCON')",2
467,"('AGUILAR', 'LUNA')",2
468,"('AGUILAR', 'MACIAS')",4
469,"('AGUILAR', 'MAIMAI')",1
470,"('AGUILAR', 'MANCILLA')",1
471,"('AGUILAR', 'MANSILLA')",8
472,"('AGUILAR', 'MARRIAN')",2
473,"('AGUILAR', 'MARTINEZ')",1
474,"('AGUILAR', 'MAYORGA')",5
475,"('AGUILAR', 'MIRANDA')",6
476,"('AGUILAR', 'MOLINA')",2
477,"('AGUILAR', 'MONJE')",3
478,"('AGUILAR', 'MONTECINOS')",1
479,"('AGUILAR', 'MONTES')",1
480,"('AGUILAR', 'MONTIEL')",2
481,"('AGUILAR', 'MOYA')",1
482,"('AGUILAR', 'MUNOZ')",8
483,"('AGUILAR', 'NAHUELANCA')",1
484,"('AGUILAR', 'NAIL')",1
485,"('AGUILAR', 'NAVARRO')",20
486,"('AGUILAR', 'NIETO')",2
487,"('AGUILAR', 'NUNEZ')",2
488,"('AGUILAR', 'OJEDA')",12
489,"('AGUILAR', 'OLAVE')",1
490,"('AGUILAR', 'OLIVA')",4
491,"('AGUILAR', 'ORTIZ')",2
492,"('AGUILAR', 'OYARZO')",4
493,"('AGUILAR', 'OYARZUN')",6
494,"('AGUILAR', 'PALLALEVE')",1
495,"('AGUILAR', 'PARANCAN')",1
496,"('AGUILAR', 'PAREDES')",7
497,"('AGUILAR', 'PARRA')",3
498,"('AGUILAR', 'PEREZ')",7
499,"('AGUILAR', 'PILQUES')",2
500,"('AGUILAR', 'PIUCOL')",1
501,"('AGUILAR', 'QUELIN')",1
502,"('AGUILAR', 'QUEZADA')",2
503,"('AGUILAR', 'QUINONES')",1
504,"('AGUILAR', 'RAIN')",1
505,"('AGUILAR', 'RAMIREZ')",1
506,"('AGUILAR', 'RANTUL')",1
507,"('AGUILAR', 'REYES')",3
508,"('AGUILAR', 'RIOS')",1
509,"('AGUILAR', 'RIVERA')",2
510,"('AGUILAR', 'RODRIGUEZ')",2
511,"('AGUILAR', 'ROJAS')",5
512,"('AGUILAR', 'ROJEL')",1
513,"('AGUILAR', 'RUIZ')",10
514,"('AGUILAR', 'SALDIVIA')",5
515,"('AGUILAR', 'SALGADO')",1
516,"('AGUILAR', 'SANCHEZ')",8
517,"('AGUILAR', 'SANTANA')",3
518,"('AGUILAR', 'SCHENCKE')",2
519,"('AGUILAR', 'SCHILLING')",1
520,"('AGUILAR', 'SCHNEIDER')",2
521,"('AGUILAR', 'SERON')",2
522,"('AGUILAR', 'SILVA')",2
523,"('AGUILAR', 'SOTO')",12
524,"('AGUILAR', 'TAPIA')",7
525,"('AGUILAR', 'TENEB')",3
526,"('AGUILAR', 'TENORIO')",1
527,"('AGUILAR', 'TORRES')",7
528,"('AGUILAR', 'URIBE')",8
529,"('AGUILAR', 'UTRERAS')",1
530,"('AGUILAR', 'VARGAS')",16
531,"('AGUILAR', 'VEGA')",1
532,"('AGUILAR', 'VELASQUEZ')",11
533,"('AGUILAR', 'VELOZ')",1
534,"('AGUILAR', 'VERA')",7
535,"('AGUILAR', 'VIDAL')",4
536,"('AGUILAR', 'WARNER')",1
537,"('AGUILAR', 'WHITE')",1
538,"('AGUILAR', 'ZUNIGA')",4
539,"('AGUILERA', 'AGUILAR')",2
540,"('AGUILERA', 'AGUILERA')",1
541,"('AGUILERA', 'AGUIRRE')",2
542,"('AGUILERA', 'AHUMADA')",1
543,"('AGUILERA', 'ALVAREZ')",1
544,"('AGUILERA', 'ARTIGAS')",1
545,"('AGUILERA', 'BANARES')",1
546,"('AGUILERA', 'BARRIA')",1
547,"('AGUILERA', 'BARRIENTOS')",2
548,"('AGUILERA', 'CARDENAS')",1
549,"('AGUILERA', 'CORNEJO')",1
550,"('AGUILERA', 'DOUGLAS')",1
551,"('AGUILERA', 'ESPARZA')",1
552,"('AGUILERA', 'ESPINOZA')",1
553,"('AGUILERA', 'FUENTEALBA')",2
554,"('AGUILERA', 'GARRIDO')",1
555,"('AGUILERA', 'HENRIQUEZ')",2
556,"('AGUILERA', 'HERRERA')",1
557,"('AGUILERA', 'ITURRA')",1
558,"('AGUILERA', 'LEON')",1
559,"('AGUILERA', 'LOAIZA')",1
560,"('AGUILERA', 'MALDONADO')",1
561,"('AGUILERA', 'MARQUEZ')",1
562,"('AGUILERA', 'MOLINA')",3
563,"('AGUILERA', 'MUNOZ')",2
